geo type,geography,year,category,value
county,Caledonia,2023-03,Preschool,243
county,Caledonia,2023-03,School,218
county,Caledonia,2023-03,Toddler,67
county,Chittenden,2023-03,Infant,223
county,Chittenden,2023-03,Preschool,543
county,Chittenden,2023-03,School,558
county,Chittenden,2023-03,Toddler,153
county,Essex,2023-03,Infant,*
county,Essex,2023-03,Preschool,35
county,Essex,2023-03,School,21
county,Essex,2023-03,Toddler,*
county,Franklin,2023-03,Infant,77
county,Franklin,2023-03,Preschool,217
county,Franklin,2023-03,School,197
county,Franklin,2023-03,Toddler,59
county,Grand Isle,2023-03,Infant,*
county,Grand Isle,2023-03,Preschool,25
county,Grand Isle,2023-03,School,18
county,Grand Isle,2023-03,Toddler,*
county,Lamoille,2023-03,Infant,57
county,Lamoille,2023-03,Preschool,157
county,Lamoille,2023-03,School,107
county,Lamoille,2023-03,Toddler,37
county,Orange,2023-03,Infant,35
county,Orange,2023-03,Preschool,100
county,Orange,2023-03,School,66
county,Orange,2023-03,Toddler,26
county,Orleans,2023-03,Infant,54
county,Orleans,2023-03,Preschool,162
county,Orleans,2023-03,School,149
county,Orleans,2023-03,Toddler,52
county,Rutland,2023-03,Infant,130
county,Rutland,2023-03,Preschool,315
county,Rutland,2023-03,School,277
county,Rutland,2023-03,Toddler,105
county,Washington,2023-03,Infant,41
county,Washington,2023-03,Preschool,188
county,Washington,2023-03,School,115
county,Washington,2023-03,Toddler,33
county,Windham,2023-03,Infant,85
county,Windham,2023-03,Preschool,229
county,Windham,2023-03,School,78
county,Windham,2023-03,Toddler,60
county,Windsor,2023-03,Infant,82
county,Windsor,2023-03,Preschool,202
county,Windsor,2023-03,School,183
county,Windsor,2023-03,Toddler,49
county,Addison,2023-02,Infant,46
county,Addison,2023-02,Preschool,175
county,Addison,2023-02,School,149
county,Addison,2023-02,Toddler,45
county,Bennington,2023-02,Infant,86
county,Bennington,2023-02,Preschool,293
county,Bennington,2023-02,School,108
county,Bennington,2023-02,Toddler,106
county,Caledonia,2023-02,Infant,89
county,Caledonia,2023-02,Preschool,240
county,Caledonia,2023-02,School,214
county,Caledonia,2023-02,Toddler,72
county,Chittenden,2023-02,Infant,221
county,Chittenden,2023-02,Preschool,525
county,Chittenden,2023-02,School,542
county,Chittenden,2023-02,Toddler,155
county,Essex,2023-02,Infant,*
county,Essex,2023-02,Preschool,34
county,Essex,2023-02,School,*
county,Essex,2023-02,Toddler,*
county,Franklin,2023-02,Infant,74
county,Franklin,2023-02,Preschool,208
county,Franklin,2023-02,School,197
county,Franklin,2023-02,Toddler,69
county,Grand Isle,2023-02,Infant,*
county,Grand Isle,2023-02,Preschool,25
county,Grand Isle,2023-02,School,*
county,Grand Isle,2023-02,Toddler,*
county,Lamoille,2023-02,Infant,57
county,Lamoille,2023-02,Preschool,158
county,Lamoille,2023-02,School,109
county,Lamoille,2023-02,Toddler,36
county,Orange,2023-02,Infant,33
county,Orange,2023-02,Preschool,96
county,Orange,2023-02,School,69
county,Orange,2023-02,Toddler,26
county,Orleans,2023-02,Infant,52
county,Orleans,2023-02,Preschool,162
county,Orleans,2023-02,School,144
county,Orleans,2023-02,Toddler,51
county,Rutland,2023-02,Infant,135
county,Rutland,2023-02,Preschool,308
county,Rutland,2023-02,School,298
county,Rutland,2023-02,Toddler,110
county,Washington,2023-02,Infant,42
county,Washington,2023-02,Preschool,184
county,Washington,2023-02,School,111
county,Washington,2023-02,Toddler,34
county,Windham,2023-02,Infant,87
county,Windham,2023-02,Preschool,221
county,Windham,2023-02,School,74
county,Windham,2023-02,Toddler,57
county,Windsor,2023-02,Infant,82
county,Windsor,2023-02,Preschool,208
county,Windsor,2023-02,School,178
county,Windsor,2023-02,Toddler,50
county,Addison,2023-01,Infant,42
county,Addison,2023-01,Preschool,167
county,Addison,2023-01,School,141
county,Addison,2023-01,Toddler,47
county,Bennington,2023-01,Infant,90
county,Bennington,2023-01,Preschool,284
county,Bennington,2023-01,School,92
county,Bennington,2023-01,Toddler,102
county,Caledonia,2023-01,Infant,87
county,Caledonia,2023-01,Preschool,240
county,Caledonia,2023-01,School,216
county,Caledonia,2023-01,Toddler,76
county,Chittenden,2023-01,Infant,216
county,Chittenden,2023-01,Preschool,521
county,Chittenden,2023-01,School,515
county,Chittenden,2023-01,Toddler,165
county,Essex,2023-01,Infant,*
county,Essex,2023-01,Preschool,32
county,Essex,2023-01,School,24
county,Essex,2023-01,Toddler,*
county,Franklin,2023-01,Infant,70
county,Franklin,2023-01,Preschool,205
county,Franklin,2023-01,School,200
county,Franklin,2023-01,Toddler,72
county,Grand Isle,2023-01,Infant,*
county,Grand Isle,2023-01,Preschool,26
county,Grand Isle,2023-01,School,18
county,Grand Isle,2023-01,Toddler,*
county,Lamoille,2023-01,Infant,55
county,Lamoille,2023-01,Preschool,156
county,Lamoille,2023-01,School,103
county,Lamoille,2023-01,Toddler,32
county,Orange,2023-01,Infant,31
county,Orange,2023-01,Preschool,93
county,Orange,2023-01,School,62
county,Orange,2023-01,Toddler,23
county,Orleans,2023-01,Infant,51
county,Orleans,2023-01,Preschool,159
county,Orleans,2023-01,School,142
county,Orleans,2023-01,Toddler,57
county,Rutland,2023-01,Infant,139
county,Rutland,2023-01,Preschool,301
county,Rutland,2023-01,School,306
county,Rutland,2023-01,Toddler,109
county,Washington,2023-01,Infant,44
county,Washington,2023-01,Preschool,176
county,Washington,2023-01,School,103
county,Washington,2023-01,Toddler,35
county,Windham,2023-01,Infant,81
county,Windham,2023-01,Preschool,212
county,Windham,2023-01,School,70
county,Windham,2023-01,Toddler,67
county,Windsor,2023-01,Infant,79
county,Windsor,2023-01,Preschool,207
county,Windsor,2023-01,School,168
county,Windsor,2023-01,Toddler,49
county,Addison,2022-12,Infant,43
county,Addison,2022-12,Preschool,156
county,Addison,2022-12,School,144
county,Addison,2022-12,Toddler,47
county,Bennington,2022-12,Infant,90
county,Bennington,2022-12,Preschool,282
county,Bennington,2022-12,School,92
county,Bennington,2022-12,Toddler,103
county,Caledonia,2022-12,Infant,79
county,Caledonia,2022-12,Preschool,231
county,Caledonia,2022-12,School,221
county,Caledonia,2022-12,Toddler,78
county,Chittenden,2022-12,Infant,209
county,Chittenden,2022-12,Preschool,507
county,Chittenden,2022-12,School,520
county,Chittenden,2022-12,Toddler,161
county,Essex,2022-12,Infant,*
county,Essex,2022-12,Preschool,33
county,Essex,2022-12,School,*
county,Essex,2022-12,Toddler,*
county,Franklin,2022-12,Infant,71
county,Franklin,2022-12,Preschool,214
county,Franklin,2022-12,School,206
county,Franklin,2022-12,Toddler,74
county,Grand Isle,2022-12,Infant,*
county,Grand Isle,2022-12,Preschool,23
county,Grand Isle,2022-12,School,*
county,Grand Isle,2022-12,Toddler,*
county,Lamoille,2022-12,Infant,57
county,Lamoille,2022-12,Preschool,144
county,Lamoille,2022-12,School,106
county,Lamoille,2022-12,Toddler,35
county,Orange,2022-12,Infant,30
county,Orange,2022-12,Preschool,83
county,Orange,2022-12,School,64
county,Orange,2022-12,Toddler,26
county,Orleans,2022-12,Infant,51
county,Orleans,2022-12,Preschool,160
county,Orleans,2022-12,School,136
county,Orleans,2022-12,Toddler,53
county,Rutland,2022-12,Infant,132
county,Rutland,2022-12,Preschool,293
county,Rutland,2022-12,School,307
county,Rutland,2022-12,Toddler,119
county,Washington,2022-12,Infant,49
county,Washington,2022-12,Preschool,162
county,Washington,2022-12,School,101
county,Washington,2022-12,Toddler,37
county,Windham,2022-12,Infant,82
county,Windham,2022-12,Preschool,203
county,Windham,2022-12,School,65
county,Windham,2022-12,Toddler,68
county,Windsor,2022-12,Infant,79
county,Windsor,2022-12,Preschool,207
county,Windsor,2022-12,School,166
county,Windsor,2022-12,Toddler,50
county,Addison,2022-11,Infant,43
county,Addison,2022-11,Preschool,154
county,Addison,2022-11,School,145
county,Addison,2022-11,Toddler,51
county,Bennington,2022-11,Infant,92
county,Bennington,2022-11,Preschool,280
county,Bennington,2022-11,School,91
county,Bennington,2022-11,Toddler,104
county,Caledonia,2022-11,Infant,79
county,Caledonia,2022-11,Preschool,234
county,Caledonia,2022-11,School,203
county,Caledonia,2022-11,Toddler,76
county,Chittenden,2022-11,Infant,216
county,Chittenden,2022-11,Preschool,506
county,Chittenden,2022-11,School,511
county,Chittenden,2022-11,Toddler,163
county,Essex,2022-11,Infant,*
county,Essex,2022-11,Preschool,32
county,Essex,2022-11,School,*
county,Essex,2022-11,Toddler,*
county,Franklin,2022-11,Infant,80
county,Franklin,2022-11,Preschool,212
county,Franklin,2022-11,School,214
county,Franklin,2022-11,Toddler,75
county,Grand Isle,2022-11,Infant,*
county,Grand Isle,2022-11,Preschool,23
county,Grand Isle,2022-11,School,*
county,Grand Isle,2022-11,Toddler,*
county,Lamoille,2022-11,Infant,57
county,Lamoille,2022-11,Preschool,144
county,Lamoille,2022-11,School,105
county,Lamoille,2022-11,Toddler,36
county,Orange,2022-11,Infant,31
county,Orange,2022-11,Preschool,82
county,Orange,2022-11,School,59
county,Orange,2022-11,Toddler,29
county,Orleans,2022-11,Infant,50
county,Orleans,2022-11,Preschool,159
county,Orleans,2022-11,School,132
county,Orleans,2022-11,Toddler,52
county,Rutland,2022-11,Infant,141
county,Rutland,2022-11,Preschool,291
county,Rutland,2022-11,School,308
county,Rutland,2022-11,Toddler,118
county,Washington,2022-11,Infant,50
county,Washington,2022-11,Preschool,159
county,Washington,2022-11,School,99
county,Washington,2022-11,Toddler,40
county,Windham,2022-11,Infant,80
county,Windham,2022-11,Preschool,197
county,Windham,2022-11,School,69
county,Windham,2022-11,Toddler,69
county,Windsor,2022-11,Infant,88
county,Windsor,2022-11,Preschool,201
county,Windsor,2022-11,School,167
county,Windsor,2022-11,Toddler,54
county,Addison,2022-10,Infant,45
county,Addison,2022-10,Preschool,153
county,Addison,2022-10,School,135
county,Addison,2022-10,Toddler,51
county,Bennington,2022-10,Infant,93
county,Bennington,2022-10,Preschool,269
county,Bennington,2022-10,School,96
county,Bennington,2022-10,Toddler,100
county,Caledonia,2022-10,Infant,77
county,Caledonia,2022-10,Preschool,233
county,Caledonia,2022-10,School,202
county,Caledonia,2022-10,Toddler,74
county,Chittenden,2022-10,Infant,212
county,Chittenden,2022-10,Preschool,493
county,Chittenden,2022-10,School,487
county,Chittenden,2022-10,Toddler,177
county,Essex,2022-10,Infant,*
county,Essex,2022-10,Preschool,33
county,Essex,2022-10,School,19
county,Essex,2022-10,Toddler,*
county,Franklin,2022-10,Infant,81
county,Franklin,2022-10,Preschool,215
county,Franklin,2022-10,School,207
county,Franklin,2022-10,Toddler,78
county,Grand Isle,2022-10,Infant,*
county,Grand Isle,2022-10,Preschool,24
county,Grand Isle,2022-10,School,20
county,Grand Isle,2022-10,Toddler,*
county,Lamoille,2022-10,Infant,54
county,Lamoille,2022-10,Preschool,138
county,Lamoille,2022-10,School,107
county,Lamoille,2022-10,Toddler,44
county,Orange,2022-10,Infant,30
county,Orange,2022-10,Preschool,77
county,Orange,2022-10,School,53
county,Orange,2022-10,Toddler,29
county,Orleans,2022-10,Infant,51
county,Orleans,2022-10,Preschool,160
county,Orleans,2022-10,School,132
county,Orleans,2022-10,Toddler,54
county,Rutland,2022-10,Infant,138
county,Rutland,2022-10,Preschool,291
county,Rutland,2022-10,School,292
county,Rutland,2022-10,Toddler,112
county,Washington,2022-10,Infant,53
county,Washington,2022-10,Preschool,153
county,Washington,2022-10,School,100
county,Washington,2022-10,Toddler,46
county,Windham,2022-10,Infant,86
county,Windham,2022-10,Preschool,191
county,Windham,2022-10,School,70
county,Windham,2022-10,Toddler,71
county,Windsor,2022-10,Infant,89
county,Windsor,2022-10,Preschool,208
county,Windsor,2022-10,School,153
county,Windsor,2022-10,Toddler,57
county,Addison,2022-09,Infant,48
county,Addison,2022-09,Preschool,152
county,Addison,2022-09,School,136
county,Addison,2022-09,Toddler,46
county,Bennington,2022-09,Infant,93
county,Bennington,2022-09,Preschool,275
county,Bennington,2022-09,School,108
county,Bennington,2022-09,Toddler,102
county,Caledonia,2022-09,Infant,78
county,Caledonia,2022-09,Preschool,239
county,Caledonia,2022-09,School,206
county,Caledonia,2022-09,Toddler,75
county,Chittenden,2022-09,Infant,203
county,Chittenden,2022-09,Preschool,505
county,Chittenden,2022-09,School,502
county,Chittenden,2022-09,Toddler,184
county,Essex,2022-09,Infant,*
county,Essex,2022-09,Preschool,28
county,Essex,2022-09,School,22
county,Essex,2022-09,Toddler,*
county,Franklin,2022-09,Infant,76
county,Franklin,2022-09,Preschool,208
county,Franklin,2022-09,School,212
county,Franklin,2022-09,Toddler,86
county,Grand Isle,2022-09,Infant,*
county,Grand Isle,2022-09,Preschool,21
county,Grand Isle,2022-09,School,24
county,Grand Isle,2022-09,Toddler,*
county,Lamoille,2022-09,Infant,49
county,Lamoille,2022-09,Preschool,137
county,Lamoille,2022-09,School,94
county,Lamoille,2022-09,Toddler,42
county,Orange,2022-09,Infant,28
county,Orange,2022-09,Preschool,82
county,Orange,2022-09,School,52
county,Orange,2022-09,Toddler,29
county,Orleans,2022-09,Infant,53
county,Orleans,2022-09,Preschool,161
county,Orleans,2022-09,School,139
county,Orleans,2022-09,Toddler,46
county,Rutland,2022-09,Infant,144
county,Rutland,2022-09,Preschool,295
county,Rutland,2022-09,School,290
county,Rutland,2022-09,Toddler,114
county,Washington,2022-09,Infant,51
county,Washington,2022-09,Preschool,154
county,Washington,2022-09,School,92
county,Washington,2022-09,Toddler,45
county,Windham,2022-09,Infant,89
county,Windham,2022-09,Preschool,209
county,Windham,2022-09,School,73
county,Windham,2022-09,Toddler,70
county,Windsor,2022-09,Infant,92
county,Windsor,2022-09,Preschool,229
county,Windsor,2022-09,School,154
county,Windsor,2022-09,Toddler,57
county,Addison,2022-08,Infant,47
county,Addison,2022-08,Preschool,185
county,Addison,2022-08,School,199
county,Addison,2022-08,Toddler,45
county,Bennington,2022-08,Infant,87
county,Bennington,2022-08,Preschool,311
county,Bennington,2022-08,School,136
county,Bennington,2022-08,Toddler,102
county,Caledonia,2022-08,Infant,80
county,Caledonia,2022-08,Preschool,243
county,Caledonia,2022-08,School,229
county,Caledonia,2022-08,Toddler,76
county,Chittenden,2022-08,Infant,203
county,Chittenden,2022-08,Preschool,554
county,Chittenden,2022-08,School,564
county,Chittenden,2022-08,Toddler,178
county,Essex,2022-08,Infant,*
county,Essex,2022-08,Preschool,24
county,Essex,2022-08,School,20
county,Essex,2022-08,Toddler,*
county,Franklin,2022-08,Infant,69
county,Franklin,2022-08,Preschool,215
county,Franklin,2022-08,School,236
county,Franklin,2022-08,Toddler,76
county,Grand Isle,2022-08,Infant,*
county,Grand Isle,2022-08,Preschool,22
county,Grand Isle,2022-08,School,30
county,Grand Isle,2022-08,Toddler,*
county,Lamoille,2022-08,Infant,46
county,Lamoille,2022-08,Preschool,144
county,Lamoille,2022-08,School,119
county,Lamoille,2022-08,Toddler,44
county,Orange,2022-08,Infant,28
county,Orange,2022-08,Preschool,104
county,Orange,2022-08,School,72
county,Orange,2022-08,Toddler,27
county,Orleans,2022-08,Infant,49
county,Orleans,2022-08,Preschool,162
county,Orleans,2022-08,School,158
county,Orleans,2022-08,Toddler,47
county,Rutland,2022-08,Infant,138
county,Rutland,2022-08,Preschool,333
county,Rutland,2022-08,School,347
county,Rutland,2022-08,Toddler,111
county,Washington,2022-08,Infant,48
county,Washington,2022-08,Preschool,179
county,Washington,2022-08,School,143
county,Washington,2022-08,Toddler,51
county,Windham,2022-08,Infant,76
county,Windham,2022-08,Preschool,235
county,Windham,2022-08,School,94
county,Windham,2022-08,Toddler,61
county,Windsor,2022-08,Infant,88
county,Windsor,2022-08,Preschool,235
county,Windsor,2022-08,School,199
county,Windsor,2022-08,Toddler,57
county,Addison,2022-07,Infant,44
county,Addison,2022-07,Preschool,170
county,Addison,2022-07,School,182
county,Addison,2022-07,Toddler,36
county,Bennington,2022-07,Infant,88
county,Bennington,2022-07,Preschool,317
county,Bennington,2022-07,School,135
county,Bennington,2022-07,Toddler,98
county,Caledonia,2022-07,Infant,68
county,Caledonia,2022-07,Preschool,229
county,Caledonia,2022-07,School,215
county,Caledonia,2022-07,Toddler,73
county,Chittenden,2022-07,Infant,184
county,Chittenden,2022-07,Preschool,535
county,Chittenden,2022-07,School,498
county,Chittenden,2022-07,Toddler,161
county,Essex,2022-07,Infant,*
county,Essex,2022-07,Preschool,22
county,Essex,2022-07,School,24
county,Essex,2022-07,Toddler,*
county,Franklin,2022-07,Infant,70
county,Franklin,2022-07,Preschool,211
county,Franklin,2022-07,School,228
county,Franklin,2022-07,Toddler,71
county,Grand Isle,2022-07,Infant,*
county,Grand Isle,2022-07,Preschool,20
county,Grand Isle,2022-07,School,32
county,Grand Isle,2022-07,Toddler,*
county,Lamoille,2022-07,Infant,43
county,Lamoille,2022-07,Preschool,129
county,Lamoille,2022-07,School,95
county,Lamoille,2022-07,Toddler,40
county,Orange,2022-07,Infant,26
county,Orange,2022-07,Preschool,97
county,Orange,2022-07,School,66
county,Orange,2022-07,Toddler,25
county,Orleans,2022-07,Infant,47
county,Orleans,2022-07,Preschool,151
