geo type,geography,year,category,value
AHSD,Burlington District,2023-04,Prefer not to answer,*
AHSD,Burlington District,2023-04,Prefer to self-describe,0
AHSD,Burlington District,2023-04,Unknown,0
AHSD,Hartford District,2023-04,Female,*
AHSD,Hartford District,2023-04,Male,163
AHSD,Hartford District,2023-04,Non-binary,0
AHSD,Hartford District,2023-04,Prefer not to answer,*
AHSD,Hartford District,2023-04,Prefer to self-describe,0
AHSD,Hartford District,2023-04,Unknown,0
AHSD,Middlebury District,2023-04,Female,219
AHSD,Middlebury District,2023-04,Male,212
AHSD,Middlebury District,2023-04,Non-binary,*
AHSD,Middlebury District,2023-04,Prefer not to answer,*
AHSD,Middlebury District,2023-04,Prefer to self-describe,0
AHSD,Middlebury District,2023-04,Unknown,0
AHSD,Morrisville District,2023-04,Female,212
AHSD,Morrisville District,2023-04,Male,199
AHSD,Morrisville District,2023-04,Non-binary,0
AHSD,Morrisville District,2023-04,Prefer not to answer,0
AHSD,Morrisville District,2023-04,Prefer to self-describe,0
AHSD,Morrisville District,2023-04,Unknown,0
AHSD,Newport District,2023-04,Female,196
AHSD,Newport District,2023-04,Male,224
AHSD,Newport District,2023-04,Non-binary,0
AHSD,Newport District,2023-04,Prefer not to answer,0
AHSD,Newport District,2023-04,Prefer to self-describe,0
AHSD,Newport District,2023-04,Unknown,0
AHSD,Rutland District,2023-04,Female,*
AHSD,Rutland District,2023-04,Male,418
AHSD,Rutland District,2023-04,Non-binary,0
AHSD,Rutland District,2023-04,Prefer not to answer,*
AHSD,Rutland District,2023-04,Prefer to self-describe,0
AHSD,Rutland District,2023-04,Unknown,0
AHSD,Springfield District,2023-04,Female,236
AHSD,Springfield District,2023-04,Male,229
AHSD,Springfield District,2023-04,Non-binary,0
AHSD,Springfield District,2023-04,Prefer not to answer,0
AHSD,Springfield District,2023-04,Prefer to self-describe,0
AHSD,Springfield District,2023-04,Unknown,0
AHSD,St. Albans District,2023-04,Female,*
AHSD,St. Albans District,2023-04,Male,316
AHSD,St. Albans District,2023-04,Non-binary,0
AHSD,St. Albans District,2023-04,Prefer not to answer,*
AHSD,St. Albans District,2023-04,Prefer to self-describe,0
AHSD,St. Albans District,2023-04,Unknown,0
AHSD,St. Johnsbury District,2023-04,Female,363
AHSD,St. Johnsbury District,2023-04,Male,*
AHSD,St. Johnsbury District,2023-04,Non-binary,0
AHSD,St. Johnsbury District,2023-04,Prefer not to answer,*
AHSD,St. Johnsbury District,2023-04,Prefer to self-describe,0
AHSD,St. Johnsbury District,2023-04,Unknown,0
