geo type,geography,year,category,value
county,Essex,2023-04,Non Hispanic,78
county,Essex,2023-04,Unknown,*
county,Essex,2023-04,Unreported,*
county,Franklin,2023-04,Hispanic,*
county,Franklin,2023-04,Native American,0
county,Franklin,2023-04,Non Hispanic,485
county,Franklin,2023-04,Unknown,*
county,Franklin,2023-04,Unreported,64
county,Grand Isle,2023-04,Hispanic,*
county,Grand Isle,2023-04,Native American,0
county,Grand Isle,2023-04,Non Hispanic,51
county,Grand Isle,2023-04,Unknown,0
county,Grand Isle,2023-04,Unreported,*
county,Lamoille,2023-04,Hispanic,*
county,Lamoille,2023-04,Native American,0
county,Lamoille,2023-04,Non Hispanic,341
county,Lamoille,2023-04,Unknown,*
county,Lamoille,2023-04,Unreported,16
county,Orange,2023-04,Hispanic,*
county,Orange,2023-04,Native American,0
county,Orange,2023-04,Non Hispanic,207
county,Orange,2023-04,Unknown,*
county,Orange,2023-04,Unreported,14
county,Orleans,2023-04,Hispanic,*
county,Orleans,2023-04,Native American,*
county,Orleans,2023-04,Non Hispanic,381
county,Orleans,2023-04,Unknown,*
county,Orleans,2023-04,Unreported,36
county,Rutland,2023-04,Hispanic,*
county,Rutland,2023-04,Native American,0
county,Rutland,2023-04,Non Hispanic,769
county,Rutland,2023-04,Unknown,*
county,Rutland,2023-04,Unreported,40
county,Washington,2023-04,Hispanic,*
county,Washington,2023-04,Native American,0
county,Washington,2023-04,Non Hispanic,343
county,Washington,2023-04,Unknown,*
county,Washington,2023-04,Unreported,28
county,Windham,2023-04,Hispanic,33
county,Windham,2023-04,Native American,*
county,Windham,2023-04,Non Hispanic,329
county,Windham,2023-04,Unknown,*
county,Windham,2023-04,Unreported,90
county,Windsor,2023-04,Hispanic,*
county,Windsor,2023-04,Native American,0
county,Windsor,2023-04,Non Hispanic,456
county,Windsor,2023-04,Unknown,*
county,Windsor,2023-04,Unreported,46
county,Addison,2023-03,Hispanic,*
county,Addison,2023-03,Native American,0
county,Addison,2023-03,Non Hispanic,336
county,Addison,2023-03,Unknown,*
county,Addison,2023-03,Unreported,73
county,Bennington,2023-03,Hispanic,*
county,Bennington,2023-03,Native American,0
county,Bennington,2023-03,Non Hispanic,496
county,Bennington,2023-03,Unknown,*
county,Bennington,2023-03,Unreported,72
county,Caledonia,2023-03,Hispanic,*
county,Caledonia,2023-03,Native American,0
county,Caledonia,2023-03,Non Hispanic,532
county,Caledonia,2023-03,Unknown,*
county,Caledonia,2023-03,Unreported,61
county,Chittenden,2023-03,Hispanic,41
county,Chittenden,2023-03,Native American,*
county,Chittenden,2023-03,Non Hispanic,1264
county,Chittenden,2023-03,Unknown,*
county,Chittenden,2023-03,Unreported,162
county,Essex,2023-03,Hispanic,0
