geo type,geography,year,category,value
AHSD,Morrisville District,2022-07,Qualified Immigrant,*
AHSD,Morrisville District,2022-07,US Citizen,*
AHSD,Morrisville District,2022-07,Unreported,263
AHSD,Newport District,2022-07,None of the above,0
AHSD,Newport District,2022-07,Qualified Immigrant,0
AHSD,Newport District,2022-07,US Citizen,184
AHSD,Newport District,2022-07,Unreported,206
AHSD,Rutland District,2022-07,None of the above,0
AHSD,Rutland District,2022-07,Qualified Immigrant,*
AHSD,Rutland District,2022-07,US Citizen,567
AHSD,Rutland District,2022-07,Unreported,*
AHSD,Springfield District,2022-07,None of the above,0
AHSD,Springfield District,2022-07,Qualified Immigrant,*
AHSD,Springfield District,2022-07,US Citizen,*
AHSD,Springfield District,2022-07,Unreported,302
AHSD,St. Albans District,2022-07,None of the above,0
AHSD,St. Albans District,2022-07,Qualified Immigrant,*
AHSD,St. Albans District,2022-07,US Citizen,*
AHSD,St. Albans District,2022-07,Unreported,340
AHSD,St. Johnsbury District,2022-07,None of the above,0
AHSD,St. Johnsbury District,2022-07,Qualified Immigrant,*
AHSD,St. Johnsbury District,2022-07,US Citizen,*
AHSD,St. Johnsbury District,2022-07,Unreported,381
state,Vermont,2023-06,None of the above,*
state,Vermont,2023-06,Qualified Immigrant,*
state,Vermont,2023-06,US Citizen,6805
state,Vermont,2023-06,Unreported,884
state,Vermont,2023-05,None of the above,*
state,Vermont,2023-05,Qualified Immigrant,*
state,Vermont,2023-05,US Citizen,6154
state,Vermont,2023-05,Unreported,871
state,Vermont,2023-04,None of the above,*
state,Vermont,2023-04,Qualified Immigrant,*
state,Vermont,2023-04,US Citizen,6124
state,Vermont,2023-04,Unreported,989
state,Vermont,2023-03,None of the above,*
state,Vermont,2023-03,Qualified Immigrant,*
state,Vermont,2023-03,US Citizen,5857
state,Vermont,2023-03,Unreported,1077
state,Vermont,2023-02,None of the above,*
state,Vermont,2023-02,Qualified Immigrant,*
state,Vermont,2023-02,US Citizen,5631
state,Vermont,2023-02,Unreported,1266
state,Vermont,2023-01,None of the above,*
state,Vermont,2023-01,Qualified Immigrant,*
state,Vermont,2023-01,US Citizen,5291
state,Vermont,2023-01,Unreported,1474
state,Vermont,2022-12,None of the above,*
state,Vermont,2022-12,Qualified Immigrant,*
state,Vermont,2022-12,US Citizen,4913
state,Vermont,2022-12,Unreported,1781
state,Vermont,2022-11,None of the above,*
state,Vermont,2022-11,Qualified Immigrant,*
state,Vermont,2022-11,US Citizen,4765
state,Vermont,2022-11,Unreported,1934
state,Vermont,2022-10,None of the above,*
state,Vermont,2022-10,Qualified Immigrant,*
state,Vermont,2022-10,US Citizen,4471
state,Vermont,2022-10,Unreported,2150
state,Vermont,2022-09,None of the above,*
state,Vermont,2022-09,Qualified Immigrant,*
state,Vermont,2022-09,US Citizen,4150
state,Vermont,2022-09,Unreported,2559
state,Vermont,2022-08,None of the above,*
state,Vermont,2022-08,Qualified Immigrant,*
state,Vermont,2022-08,US Citizen,3947
state,Vermont,2022-08,Unreported,3385
state,Vermont,2022-07,None of the above,*
state,Vermont,2022-07,Qualified Immigrant,*
state,Vermont,2022-07,US Citizen,3038
state,Vermont,2022-07,Unreported,3803
AHSD,Barre District,2024-06,None of the above,0
AHSD,Barre District,2024-06,Qualified Immigrant,*
AHSD,Barre District,2024-06,US Citizen,553
AHSD,Barre District,2024-06,Unreported,*
AHSD,Bennington District,2024-06,None of the above,0
AHSD,Bennington District,2024-06,Qualified Immigrant,*
AHSD,Bennington District,2024-06,US Citizen,685
AHSD,Bennington District,2024-06,Unreported,*
AHSD,Brattleboro District,2024-06,None of the above,*
AHSD,Brattleboro District,2024-06,Qualified Immigrant,*
AHSD,Brattleboro District,2024-06,US Citizen,484
AHSD,Brattleboro District,2024-06,Unreported,31
AHSD,Burlington District,2024-06,None of the above,0
AHSD,Burlington District,2024-06,Qualified Immigrant,36
AHSD,Burlington District,2024-06,US Citizen,1819
AHSD,Burlington District,2024-06,Unreported,134
AHSD,Hartford District,2024-06,None of the above,0
AHSD,Hartford District,2024-06,Qualified Immigrant,0
AHSD,Hartford District,2024-06,US Citizen,431
AHSD,Hartford District,2024-06,Unreported,26
AHSD,Middlebury District,2024-06,None of the above,0
AHSD,Middlebury District,2024-06,Qualified Immigrant,0
AHSD,Middlebury District,2024-06,US Citizen,594
AHSD,Middlebury District,2024-06,Unreported,36
AHSD,Morrisville District,2024-06,None of the above,0
AHSD,Morrisville District,2024-06,Qualified Immigrant,0
AHSD,Morrisville District,2024-06,US Citizen,473
AHSD,Morrisville District,2024-06,Unreported,30
AHSD,Newport District,2024-06,None of the above,0
AHSD,Newport District,2024-06,Qualified Immigrant,*
AHSD,Newport District,2024-06,US Citizen,429
AHSD,Newport District,2024-06,Unreported,*
AHSD,Rutland District,2024-06,None of the above,*
AHSD,Rutland District,2024-06,Qualified Immigrant,*
AHSD,Rutland District,2024-06,US Citizen,1018
AHSD,Rutland District,2024-06,Unreported,75
AHSD,Springfield District,2024-06,None of the above,0
AHSD,Springfield District,2024-06,Qualified Immigrant,*
AHSD,Springfield District,2024-06,US Citizen,616
AHSD,Springfield District,2024-06,Unreported,*
AHSD,St. Albans District,2024-06,None of the above,0
AHSD,St. Albans District,2024-06,Qualified Immigrant,0
AHSD,St. Albans District,2024-06,US Citizen,697
AHSD,St. Albans District,2024-06,Unreported,73
AHSD,St. Johnsbury District,2024-06,None of the above,0
AHSD,St. Johnsbury District,2024-06,Qualified Immigrant,*
AHSD,St. Johnsbury District,2024-06,US Citizen,757
AHSD,St. Johnsbury District,2024-06,Unreported,*
AHSD,Barre District,2024-05,None of the above,0
AHSD,Barre District,2024-05,Qualified Immigrant,*
AHSD,Barre District,2024-05,US Citizen,464
AHSD,Barre District,2024-05,Unreported,*
AHSD,Bennington District,2024-05,None of the above,0
AHSD,Bennington District,2024-05,Qualified Immigrant,*
AHSD,Bennington District,2024-05,US Citizen,606
AHSD,Bennington District,2024-05,Unreported,*
AHSD,Brattleboro District,2024-05,None of the above,*
AHSD,Brattleboro District,2024-05,Qualified Immigrant,*
AHSD,Brattleboro District,2024-05,US Citizen,434
AHSD,Brattleboro District,2024-05,Unreported,30
AHSD,Burlington District,2024-05,None of the above,0
AHSD,Burlington District,2024-05,Qualified Immigrant,31
AHSD,Burlington District,2024-05,US Citizen,1555
AHSD,Burlington District,2024-05,Unreported,126
AHSD,Hartford District,2024-05,None of the above,0
AHSD,Hartford District,2024-05,Qualified Immigrant,0
AHSD,Hartford District,2024-05,US Citizen,370
AHSD,Hartford District,2024-05,Unreported,24
AHSD,Middlebury District,2024-05,None of the above,0
AHSD,Middlebury District,2024-05,Qualified Immigrant,0
AHSD,Middlebury District,2024-05,US Citizen,480
AHSD,Middlebury District,2024-05,Unreported,35
AHSD,Morrisville District,2024-05,None of the above,0
AHSD,Morrisville District,2024-05,Qualified Immigrant,0
AHSD,Morrisville District,2024-05,US Citizen,443
AHSD,Morrisville District,2024-05,Unreported,29
AHSD,Newport District,2024-05,None of the above,0
AHSD,Newport District,2024-05,Qualified Immigrant,0
AHSD,Newport District,2024-05,US Citizen,413
AHSD,Newport District,2024-05,Unreported,38
AHSD,Rutland District,2024-05,None of the above,0
AHSD,Rutland District,2024-05,Qualified Immigrant,19
AHSD,Rutland District,2024-05,US Citizen,854
AHSD,Rutland District,2024-05,Unreported,70
AHSD,Springfield District,2024-05,None of the above,0
AHSD,Springfield District,2024-05,Qualified Immigrant,*
AHSD,Springfield District,2024-05,US Citizen,517
AHSD,Springfield District,2024-05,Unreported,*
AHSD,St. Albans District,2024-05,None of the above,0
AHSD,St. Albans District,2024-05,Qualified Immigrant,0
AHSD,St. Albans District,2024-05,US Citizen,631
AHSD,St. Albans District,2024-05,Unreported,67
AHSD,St. Johnsbury District,2024-05,None of the above,0
AHSD,St. Johnsbury District,2024-05,Qualified Immigrant,*
AHSD,St. Johnsbury District,2024-05,US Citizen,710
AHSD,St. Johnsbury District,2024-05,Unreported,*
AHSD,Barre District,2024-04,None of the above,0
AHSD,Barre District,2024-04,Qualified Immigrant,*
AHSD,Barre District,2024-04,US Citizen,456
AHSD,Barre District,2024-04,Unreported,*
AHSD,Bennington District,2024-04,None of the above,0
AHSD,Bennington District,2024-04,Qualified Immigrant,*
AHSD,Bennington District,2024-04,US Citizen,604
AHSD,Bennington District,2024-04,Unreported,*
AHSD,Brattleboro District,2024-04,None of the above,*
AHSD,Brattleboro District,2024-04,Qualified Immigrant,*
AHSD,Brattleboro District,2024-04,US Citizen,435
AHSD,Brattleboro District,2024-04,Unreported,31
AHSD,Burlington District,2024-04,None of the above,0
AHSD,Burlington District,2024-04,Qualified Immigrant,30
AHSD,Burlington District,2024-04,US Citizen,1568
AHSD,Burlington District,2024-04,Unreported,134
AHSD,Hartford District,2024-04,None of the above,0
AHSD,Hartford District,2024-04,Qualified Immigrant,0
AHSD,Hartford District,2024-04,US Citizen,358
AHSD,Hartford District,2024-04,Unreported,22
AHSD,Middlebury District,2024-04,None of the above,0
AHSD,Middlebury District,2024-04,Qualified Immigrant,0
AHSD,Middlebury District,2024-04,US Citizen,474
AHSD,Middlebury District,2024-04,Unreported,38
AHSD,Morrisville District,2024-04,None of the above,0
AHSD,Morrisville District,2024-04,Qualified Immigrant,0
AHSD,Morrisville District,2024-04,US Citizen,431
AHSD,Morrisville District,2024-04,Unreported,33
AHSD,Newport District,2024-04,None of the above,0
AHSD,Newport District,2024-04,Qualified Immigrant,0
AHSD,Newport District,2024-04,US Citizen,396
AHSD,Newport District,2024-04,Unreported,38
AHSD,Rutland District,2024-04,None of the above,0
AHSD,Rutland District,2024-04,Qualified Immigrant,*
AHSD,Rutland District,2024-04,US Citizen,847
AHSD,Rutland District,2024-04,Unreported,*
AHSD,Springfield District,2024-04,None of the above,0
AHSD,Springfield District,2024-04,Qualified Immigrant,*
AHSD,Springfield District,2024-04,US Citizen,518
AHSD,Springfield District,2024-04,Unreported,*
AHSD,St. Albans District,2024-04,None of the above,0
AHSD,St. Albans District,2024-04,Qualified Immigrant,0
AHSD,St. Albans District,2024-04,US Citizen,633
AHSD,St. Albans District,2024-04,Unreported,64
AHSD,St. Johnsbury District,2024-04,None of the above,0
AHSD,St. Johnsbury District,2024-04,Qualified Immigrant,*
AHSD,St. Johnsbury District,2024-04,US Citizen,688
AHSD,St. Johnsbury District,2024-04,Unreported,*
AHSD,Barre District,2024-03,None of the above,0
AHSD,Barre District,2024-03,Qualified Immigrant,*
AHSD,Barre District,2024-03,US Citizen,429
AHSD,Barre District,2024-03,Unreported,*
AHSD,Bennington District,2024-03,None of the above,0
AHSD,Bennington District,2024-03,Qualified Immigrant,*
AHSD,Bennington District,2024-03,US Citizen,576
AHSD,Bennington District,2024-03,Unreported,*
AHSD,Brattleboro District,2024-03,None of the above,*
AHSD,Brattleboro District,2024-03,Qualified Immigrant,*
AHSD,Brattleboro District,2024-03,US Citizen,409
AHSD,Brattleboro District,2024-03,Unreported,31
AHSD,Burlington District,2024-03,None of the above,0
AHSD,Burlington District,2024-03,Qualified Immigrant,31
AHSD,Burlington District,2024-03,US Citizen,1496
AHSD,Burlington District,2024-03,Unreported,133
AHSD,Hartford District,2024-03,None of the above,0
AHSD,Hartford District,2024-03,Qualified Immigrant,0
AHSD,Hartford District,2024-03,US Citizen,336
AHSD,Hartford District,2024-03,Unreported,25
AHSD,Middlebury District,2024-03,None of the above,0
AHSD,Middlebury District,2024-03,Qualified Immigrant,0
AHSD,Middlebury District,2024-03,US Citizen,454
AHSD,Middlebury District,2024-03,Unreported,37
AHSD,Morrisville District,2024-03,None of the above,0
AHSD,Morrisville District,2024-03,Qualified Immigrant,0
AHSD,Morrisville District,2024-03,US Citizen,411
AHSD,Morrisville District,2024-03,Unreported,33
AHSD,Newport District,2024-03,None of the above,0
AHSD,Newport District,2024-03,Qualified Immigrant,0
AHSD,Newport District,2024-03,US Citizen,381
AHSD,Newport District,2024-03,Unreported,42
AHSD,Rutland District,2024-03,None of the above,0
AHSD,Rutland District,2024-03,Qualified Immigrant,*
AHSD,Rutland District,2024-03,US Citizen,817
AHSD,Rutland District,2024-03,Unreported,*
AHSD,Springfield District,2024-03,None of the above,0
AHSD,Springfield District,2024-03,Qualified Immigrant,*
AHSD,Springfield District,2024-03,US Citizen,500
AHSD,Springfield District,2024-03,Unreported,*
AHSD,St. Albans District,2024-03,None of the above,0
AHSD,St. Albans District,2024-03,Qualified Immigrant,0
AHSD,St. Albans District,2024-03,US Citizen,592
AHSD,St. Albans District,2024-03,Unreported,71
AHSD,St. Johnsbury District,2024-03,None of the above,0
AHSD,St. Johnsbury District,2024-03,Qualified Immigrant,*
AHSD,St. Johnsbury District,2024-03,US Citizen,659
AHSD,St. Johnsbury District,2024-03,Unreported,*
AHSD,Barre District,2024-02,None of the above,0
AHSD,Barre District,2024-02,Qualified Immigrant,*
AHSD,Barre District,2024-02,US Citizen,415
AHSD,Barre District,2024-02,Unreported,*
AHSD,Bennington District,2024-02,None of the above,0
AHSD,Bennington District,2024-02,Qualified Immigrant,*
AHSD,Bennington District,2024-02,US Citizen,554
AHSD,Bennington District,2024-02,Unreported,*
AHSD,Brattleboro District,2024-02,None of the above,*
AHSD,Brattleboro District,2024-02,Qualified Immigrant,*
AHSD,Brattleboro District,2024-02,US Citizen,398
AHSD,Brattleboro District,2024-02,Unreported,31
AHSD,Burlington District,2024-02,None of the above,0
AHSD,Burlington District,2024-02,Qualified Immigrant,27
AHSD,Burlington District,2024-02,US Citizen,1446
AHSD,Burlington District,2024-02,Unreported,140
AHSD,Hartford District,2024-02,None of the above,0
AHSD,Hartford District,2024-02,Qualified Immigrant,0
AHSD,Hartford District,2024-02,US Citizen,323
AHSD,Hartford District,2024-02,Unreported,28
AHSD,Middlebury District,2024-02,None of the above,0
AHSD,Middlebury District,2024-02,Qualified Immigrant,0
AHSD,Middlebury District,2024-02,US Citizen,442
AHSD,Middlebury District,2024-02,Unreported,41
AHSD,Morrisville District,2024-02,None of the above,0
AHSD,Morrisville District,2024-02,Qualified Immigrant,0
AHSD,Morrisville District,2024-02,US Citizen,398
AHSD,Morrisville District,2024-02,Unreported,33
AHSD,Newport District,2024-02,None of the above,0
AHSD,Newport District,2024-02,Qualified Immigrant,0
AHSD,Newport District,2024-02,US Citizen,383
AHSD,Newport District,2024-02,Unreported,43
AHSD,Rutland District,2024-02,None of the above,0
AHSD,Rutland District,2024-02,Qualified Immigrant,*
AHSD,Rutland District,2024-02,US Citizen,807
AHSD,Rutland District,2024-02,Unreported,*
AHSD,Springfield District,2024-02,None of the above,0
AHSD,Springfield District,2024-02,Qualified Immigrant,*
AHSD,Springfield District,2024-02,US Citizen,488
AHSD,Springfield District,2024-02,Unreported,*
AHSD,St. Albans District,2024-02,None of the above,0
AHSD,St. Albans District,2024-02,Qualified Immigrant,0
AHSD,St. Albans District,2024-02,US Citizen,592
AHSD,St. Albans District,2024-02,Unreported,72
AHSD,St. Johnsbury District,2024-02,None of the above,0
AHSD,St. Johnsbury District,2024-02,Qualified Immigrant,*
AHSD,St. Johnsbury District,2024-02,US Citizen,629
AHSD,St. Johnsbury District,2024-02,Unreported,*
AHSD,Barre District,2024-01,None of the above,0
AHSD,Barre District,2024-01,Qualified Immigrant,*
AHSD,Barre District,2024-01,US Citizen,415
AHSD,Barre District,2024-01,Unreported,*
AHSD,Bennington District,2024-01,None of the above,0
AHSD,Bennington District,2024-01,Qualified Immigrant,*
AHSD,Bennington District,2024-01,US Citizen,546
AHSD,Bennington District,2024-01,Unreported,*
AHSD,Brattleboro District,2024-01,None of the above,*
AHSD,Brattleboro District,2024-01,Qualified Immigrant,*
AHSD,Brattleboro District,2024-01,US Citizen,385
AHSD,Brattleboro District,2024-01,Unreported,28
AHSD,Burlington District,2024-01,None of the above,*
AHSD,Burlington District,2024-01,Qualified Immigrant,*
AHSD,Burlington District,2024-01,US Citizen,1394
AHSD,Burlington District,2024-01,Unreported,134
AHSD,Hartford District,2024-01,None of the above,0
AHSD,Hartford District,2024-01,Qualified Immigrant,0
AHSD,Hartford District,2024-01,US Citizen,323
AHSD,Hartford District,2024-01,Unreported,29
AHSD,Middlebury District,2024-01,None of the above,0
AHSD,Middlebury District,2024-01,Qualified Immigrant,0
AHSD,Middlebury District,2024-01,US Citizen,433
AHSD,Middlebury District,2024-01,Unreported,43
AHSD,Morrisville District,2024-01,None of the above,0
AHSD,Morrisville District,2024-01,Qualified Immigrant,0
AHSD,Morrisville District,2024-01,US Citizen,396
AHSD,Morrisville District,2024-01,Unreported,33
AHSD,Newport District,2024-01,None of the above,0
AHSD,Newport District,2024-01,Qualified Immigrant,0
AHSD,Newport District,2024-01,US Citizen,364
AHSD,Newport District,2024-01,Unreported,46
AHSD,Rutland District,2024-01,None of the above,0
AHSD,Rutland District,2024-01,Qualified Immigrant,*
AHSD,Rutland District,2024-01,US Citizen,792
AHSD,Rutland District,2024-01,Unreported,*
AHSD,Springfield District,2024-01,None of the above,0
AHSD,Springfield District,2024-01,Qualified Immigrant,*
AHSD,Springfield District,2024-01,US Citizen,490
AHSD,Springfield District,2024-01,Unreported,*
AHSD,St. Albans District,2024-01,None of the above,0
AHSD,St. Albans District,2024-01,Qualified Immigrant,0
AHSD,St. Albans District,2024-01,US Citizen,598
AHSD,St. Albans District,2024-01,Unreported,70
AHSD,St. Johnsbury District,2024-01,None of the above,0
AHSD,St. Johnsbury District,2024-01,Qualified Immigrant,*
AHSD,St. Johnsbury District,2024-01,US Citizen,628
AHSD,St. Johnsbury District,2024-01,Unreported,*
AHSD,Barre District,2023-12,None of the above,0
AHSD,Barre District,2023-12,Qualified Immigrant,*
AHSD,Barre District,2023-12,US Citizen,412
AHSD,Barre District,2023-12,Unreported,*
AHSD,Bennington District,2023-12,None of the above,0
AHSD,Bennington District,2023-12,Qualified Immigrant,*
AHSD,Bennington District,2023-12,US Citizen,549
AHSD,Bennington District,2023-12,Unreported,*
AHSD,Brattleboro District,2023-12,None of the above,*
AHSD,Brattleboro District,2023-12,Qualified Immigrant,*
AHSD,Brattleboro District,2023-12,US Citizen,381
AHSD,Brattleboro District,2023-12,Unreported,27
AHSD,Burlington District,2023-12,None of the above,*
AHSD,Burlington District,2023-12,Qualified Immigrant,*
AHSD,Burlington District,2023-12,US Citizen,1410
AHSD,Burlington District,2023-12,Unreported,144
AHSD,Hartford District,2023-12,None of the above,0
AHSD,Hartford District,2023-12,Qualified Immigrant,0
AHSD,Hartford District,2023-12,US Citizen,313
AHSD,Hartford District,2023-12,Unreported,30
AHSD,Middlebury District,2023-12,None of the above,0
AHSD,Middlebury District,2023-12,Qualified Immigrant,0
AHSD,Middlebury District,2023-12,US Citizen,414
AHSD,Middlebury District,2023-12,Unreported,44
AHSD,Morrisville District,2023-12,None of the above,0
AHSD,Morrisville District,2023-12,Qualified Immigrant,0
AHSD,Morrisville District,2023-12,US Citizen,398
AHSD,Morrisville District,2023-12,Unreported,34
AHSD,Newport District,2023-12,None of the above,0
AHSD,Newport District,2023-12,Qualified Immigrant,0
AHSD,Newport District,2023-12,US Citizen,383
AHSD,Newport District,2023-12,Unreported,48
AHSD,Rutland District,2023-12,None of the above,0
AHSD,Rutland District,2023-12,Qualified Immigrant,*
AHSD,Rutland District,2023-12,US Citizen,771
AHSD,Rutland District,2023-12,Unreported,*
AHSD,Springfield District,2023-12,None of the above,0
AHSD,Springfield District,2023-12,Qualified Immigrant,*
AHSD,Springfield District,2023-12,US Citizen,483
AHSD,Springfield District,2023-12,Unreported,*
AHSD,St. Albans District,2023-12,None of the above,0
AHSD,St. Albans District,2023-12,Qualified Immigrant,0
AHSD,St. Albans District,2023-12,US Citizen,598
AHSD,St. Albans District,2023-12,Unreported,68
AHSD,St. Johnsbury District,2023-12,None of the above,0
AHSD,St. Johnsbury District,2023-12,Qualified Immigrant,*
AHSD,St. Johnsbury District,2023-12,US Citizen,644
AHSD,St. Johnsbury District,2023-12,Unreported,*
AHSD,Barre District,2023-11,None of the above,0
AHSD,Barre District,2023-11,Qualified Immigrant,*
AHSD,Barre District,2023-11,US Citizen,402
AHSD,Barre District,2023-11,Unreported,*
AHSD,Bennington District,2023-11,None of the above,0
AHSD,Bennington District,2023-11,Qualified Immigrant,*
AHSD,Bennington District,2023-11,US Citizen,536
AHSD,Bennington District,2023-11,Unreported,*
AHSD,Brattleboro District,2023-11,None of the above,0
AHSD,Brattleboro District,2023-11,Qualified Immigrant,*
AHSD,Brattleboro District,2023-11,US Citizen,371
AHSD,Brattleboro District,2023-11,Unreported,*
AHSD,Burlington District,2023-11,None of the above,*
AHSD,Burlington District,2023-11,Qualified Immigrant,*
AHSD,Burlington District,2023-11,US Citizen,1385
AHSD,Burlington District,2023-11,Unreported,157
AHSD,Hartford District,2023-11,None of the above,0
AHSD,Hartford District,2023-11,Qualified Immigrant,0
AHSD,Hartford District,2023-11,US Citizen,296
AHSD,Hartford District,2023-11,Unreported,28
AHSD,Middlebury District,2023-11,None of the above,0
AHSD,Middlebury District,2023-11,Qualified Immigrant,0
AHSD,Middlebury District,2023-11,US Citizen,415
AHSD,Middlebury District,2023-11,Unreported,42
AHSD,Morrisville District,2023-11,None of the above,0
AHSD,Morrisville District,2023-11,Qualified Immigrant,0
AHSD,Morrisville District,2023-11,US Citizen,396
AHSD,Morrisville District,2023-11,Unreported,35
AHSD,Newport District,2023-11,None of the above,0
AHSD,Newport District,2023-11,Qualified Immigrant,0
AHSD,Newport District,2023-11,US Citizen,381
AHSD,Newport District,2023-11,Unreported,45
AHSD,Rutland District,2023-11,None of the above,0
AHSD,Rutland District,2023-11,Qualified Immigrant,*
AHSD,Rutland District,2023-11,US Citizen,750
AHSD,Rutland District,2023-11,Unreported,*
AHSD,Springfield District,2023-11,None of the above,0
AHSD,Springfield District,2023-11,Qualified Immigrant,*
AHSD,Springfield District,2023-11,US Citizen,478
AHSD,Springfield District,2023-11,Unreported,*
AHSD,St. Albans District,2023-11,None of the above,0
AHSD,St. Albans District,2023-11,Qualified Immigrant,0
AHSD,St. Albans District,2023-11,US Citizen,578
AHSD,St. Albans District,2023-11,Unreported,63
AHSD,St. Johnsbury District,2023-11,None of the above,0
AHSD,St. Johnsbury District,2023-11,Qualified Immigrant,*
AHSD,St. Johnsbury District,2023-11,US Citizen,633
AHSD,St. Johnsbury District,2023-11,Unreported,*
AHSD,Barre District,2023-10,None of the above,0
AHSD,Barre District,2023-10,Qualified Immigrant,*
AHSD,Barre District,2023-10,US Citizen,402
AHSD,Barre District,2023-10,Unreported,*
AHSD,Bennington District,2023-10,None of the above,0
AHSD,Bennington District,2023-10,Qualified Immigrant,*
AHSD,Bennington District,2023-10,US Citizen,550
AHSD,Bennington District,2023-10,Unreported,*
AHSD,Brattleboro District,2023-10,None of the above,0
AHSD,Brattleboro District,2023-10,Qualified Immigrant,*
AHSD,Brattleboro District,2023-10,US Citizen,357
AHSD,Brattleboro District,2023-10,Unreported,*
AHSD,Burlington District,2023-10,None of the above,*
AHSD,Burlington District,2023-10,Qualified Immigrant,*
AHSD,Burlington District,2023-10,US Citizen,1383
AHSD,Burlington District,2023-10,Unreported,153
AHSD,Hartford District,2023-10,None of the above,0
AHSD,Hartford District,2023-10,Qualified Immigrant,0
AHSD,Hartford District,2023-10,US Citizen,291
AHSD,Hartford District,2023-10,Unreported,30
AHSD,Middlebury District,2023-10,None of the above,0
AHSD,Middlebury District,2023-10,Qualified Immigrant,0
AHSD,Middlebury District,2023-10,US Citizen,418
AHSD,Middlebury District,2023-10,Unreported,42
AHSD,Morrisville District,2023-10,None of the above,0
AHSD,Morrisville District,2023-10,Qualified Immigrant,0
AHSD,Morrisville District,2023-10,US Citizen,379
AHSD,Morrisville District,2023-10,Unreported,39
AHSD,Newport District,2023-10,None of the above,0
AHSD,Newport District,2023-10,Qualified Immigrant,0
AHSD,Newport District,2023-10,US Citizen,383
AHSD,Newport District,2023-10,Unreported,47
AHSD,Rutland District,2023-10,None of the above,0
AHSD,Rutland District,2023-10,Qualified Immigrant,*
AHSD,Rutland District,2023-10,US Citizen,768
AHSD,Rutland District,2023-10,Unreported,*
AHSD,Springfield District,2023-10,None of the above,0
AHSD,Springfield District,2023-10,Qualified Immigrant,*
AHSD,Springfield District,2023-10,US Citizen,469
AHSD,Springfield District,2023-10,Unreported,*
AHSD,St. Albans District,2023-10,None of the above,*
AHSD,St. Albans District,2023-10,Qualified Immigrant,0
AHSD,St. Albans District,2023-10,US Citizen,586
AHSD,St. Albans District,2023-10,Unreported,*
AHSD,St. Johnsbury District,2023-10,None of the above,0
AHSD,St. Johnsbury District,2023-10,Qualified Immigrant,*
AHSD,St. Johnsbury District,2023-10,US Citizen,664
AHSD,St. Johnsbury District,2023-10,Unreported,*
AHSD,Barre District,2023-09,None of the above,0
AHSD,Barre District,2023-09,Qualified Immigrant,*
AHSD,Barre District,2023-09,US Citizen,386
AHSD,Barre District,2023-09,Unreported,*
AHSD,Bennington District,2023-09,None of the above,0
AHSD,Bennington District,2023-09,Qualified Immigrant,*
AHSD,Bennington District,2023-09,US Citizen,558
AHSD,Bennington District,2023-09,Unreported,*
AHSD,Brattleboro District,2023-09,None of the above,*
AHSD,Brattleboro District,2023-09,Qualified Immigrant,*
AHSD,Brattleboro District,2023-09,US Citizen,360
AHSD,Brattleboro District,2023-09,Unreported,25
AHSD,Burlington District,2023-09,None of the above,*
AHSD,Burlington District,2023-09,Qualified Immigrant,*
AHSD,Burlington District,2023-09,US Citizen,1406
AHSD,Burlington District,2023-09,Unreported,159
AHSD,Hartford District,2023-09,None of the above,0
AHSD,Hartford District,2023-09,Qualified Immigrant,0
AHSD,Hartford District,2023-09,US Citizen,296
AHSD,Hartford District,2023-09,Unreported,27
AHSD,Middlebury District,2023-09,None of the above,0
AHSD,Middlebury District,2023-09,Qualified Immigrant,0
AHSD,Middlebury District,2023-09,US Citizen,422
AHSD,Middlebury District,2023-09,Unreported,46
AHSD,Morrisville District,2023-09,None of the above,0
AHSD,Morrisville District,2023-09,Qualified Immigrant,0
AHSD,Morrisville District,2023-09,US Citizen,364
AHSD,Morrisville District,2023-09,Unreported,45
AHSD,Newport District,2023-09,None of the above,0
AHSD,Newport District,2023-09,Qualified Immigrant,0
AHSD,Newport District,2023-09,US Citizen,394
AHSD,Newport District,2023-09,Unreported,50
AHSD,Rutland District,2023-09,None of the above,0
AHSD,Rutland District,2023-09,Qualified Immigrant,*
AHSD,Rutland District,2023-09,US Citizen,783
AHSD,Rutland District,2023-09,Unreported,*
AHSD,Springfield District,2023-09,None of the above,0
AHSD,Springfield District,2023-09,Qualified Immigrant,0
AHSD,Springfield District,2023-09,US Citizen,491
AHSD,Springfield District,2023-09,Unreported,31
AHSD,St. Albans District,2023-09,None of the above,*
AHSD,St. Albans District,2023-09,Qualified Immigrant,0
AHSD,St. Albans District,2023-09,US Citizen,614
AHSD,St. Albans District,2023-09,Unreported,*
AHSD,St. Johnsbury District,2023-09,None of the above,0
AHSD,St. Johnsbury District,2023-09,Qualified Immigrant,*
AHSD,St. Johnsbury District,2023-09,US Citizen,681
AHSD,St. Johnsbury District,2023-09,Unreported,*
AHSD,Barre District,2023-08,None of the above,0
AHSD,Barre District,2023-08,Qualified Immigrant,*
AHSD,Barre District,2023-08,US Citizen,413
AHSD,Barre District,2023-08,Unreported,*
AHSD,Bennington District,2023-08,None of the above,0
AHSD,Bennington District,2023-08,Qualified Immigrant,*
AHSD,Bennington District,2023-08,US Citizen,580
AHSD,Bennington District,2023-08,Unreported,*
AHSD,Brattleboro District,2023-08,None of the above,*
AHSD,Brattleboro District,2023-08,Qualified Immigrant,*
AHSD,Brattleboro District,2023-08,US Citizen,361
AHSD,Brattleboro District,2023-08,Unreported,22
AHSD,Burlington District,2023-08,None of the above,*
