geo type,geography,year,category,value
AHSD,Newport District,2022-09,Hispanic,*
AHSD,Newport District,2022-09,Native American,0
AHSD,Newport District,2022-09,Non Hispanic,374
AHSD,Newport District,2022-09,Unknown,*
AHSD,Newport District,2022-09,Unreported,18
AHSD,Rutland District,2022-09,Hispanic,22
AHSD,Rutland District,2022-09,Native American,0
AHSD,Rutland District,2022-09,Non Hispanic,798
AHSD,Rutland District,2022-09,Unknown,*
AHSD,Rutland District,2022-09,Unreported,*
AHSD,Springfield District,2022-09,Hispanic,22
AHSD,Springfield District,2022-09,Native American,0
AHSD,Springfield District,2022-09,Non Hispanic,426
AHSD,Springfield District,2022-09,Unknown,*
AHSD,Springfield District,2022-09,Unreported,*
AHSD,St. Albans District,2022-09,Hispanic,*
AHSD,St. Albans District,2022-09,Native American,0
AHSD,St. Albans District,2022-09,Non Hispanic,594
AHSD,St. Albans District,2022-09,Unknown,*
AHSD,St. Albans District,2022-09,Unreported,41
AHSD,St. Johnsbury District,2022-09,Hispanic,*
AHSD,St. Johnsbury District,2022-09,Native American,0
AHSD,St. Johnsbury District,2022-09,Non Hispanic,608
AHSD,St. Johnsbury District,2022-09,Unknown,*
AHSD,St. Johnsbury District,2022-09,Unreported,30
AHSD,Barre District,2022-08,Hispanic,12
AHSD,Barre District,2022-08,Native American,0
AHSD,Barre District,2022-08,Non Hispanic,443
AHSD,Barre District,2022-08,Unknown,*
AHSD,Barre District,2022-08,Unreported,*
AHSD,Bennington District,2022-08,Hispanic,*
AHSD,Bennington District,2022-08,Native American,0
AHSD,Bennington District,2022-08,Non Hispanic,591
AHSD,Bennington District,2022-08,Unknown,*
AHSD,Bennington District,2022-08,Unreported,25
AHSD,Brattleboro District,2022-08,Hispanic,*
AHSD,Brattleboro District,2022-08,Native American,0
AHSD,Brattleboro District,2022-08,Non Hispanic,296
AHSD,Brattleboro District,2022-08,Unknown,*
AHSD,Brattleboro District,2022-08,Unreported,49
AHSD,Burlington District,2022-08,Hispanic,*
AHSD,Burlington District,2022-08,Native American,0
AHSD,Burlington District,2022-08,Non Hispanic,1389
AHSD,Burlington District,2022-08,Unknown,*
AHSD,Burlington District,2022-08,Unreported,67
AHSD,Hartford District,2022-08,Hispanic,*
AHSD,Hartford District,2022-08,Native American,0
AHSD,Hartford District,2022-08,Non Hispanic,327
AHSD,Hartford District,2022-08,Unknown,0
AHSD,Hartford District,2022-08,Unreported,*
AHSD,Middlebury District,2022-08,Hispanic,*
AHSD,Middlebury District,2022-08,Native American,0
AHSD,Middlebury District,2022-08,Non Hispanic,422
AHSD,Middlebury District,2022-08,Unknown,*
AHSD,Middlebury District,2022-08,Unreported,39
AHSD,Morrisville District,2022-08,Hispanic,*
AHSD,Morrisville District,2022-08,Native American,0
AHSD,Morrisville District,2022-08,Non Hispanic,386
AHSD,Morrisville District,2022-08,Unknown,0
AHSD,Morrisville District,2022-08,Unreported,*
AHSD,Newport District,2022-08,Hispanic,*
AHSD,Newport District,2022-08,Native American,0
AHSD,Newport District,2022-08,Non Hispanic,395
AHSD,Newport District,2022-08,Unknown,*
AHSD,Newport District,2022-08,Unreported,15
AHSD,Rutland District,2022-08,Hispanic,25
AHSD,Rutland District,2022-08,Native American,0
AHSD,Rutland District,2022-08,Non Hispanic,885
AHSD,Rutland District,2022-08,Unknown,*
AHSD,Rutland District,2022-08,Unreported,*
AHSD,Springfield District,2022-08,Hispanic,25
AHSD,Springfield District,2022-08,Native American,0
AHSD,Springfield District,2022-08,Non Hispanic,450
AHSD,Springfield District,2022-08,Unknown,*
AHSD,Springfield District,2022-08,Unreported,*
AHSD,St. Albans District,2022-08,Hispanic,15
AHSD,St. Albans District,2022-08,Native American,0
AHSD,St. Albans District,2022-08,Non Hispanic,627
AHSD,St. Albans District,2022-08,Unknown,0
AHSD,St. Albans District,2022-08,Unreported,28
AHSD,St. Johnsbury District,2022-08,Hispanic,*
AHSD,St. Johnsbury District,2022-08,Native American,0
AHSD,St. Johnsbury District,2022-08,Non Hispanic,636
AHSD,St. Johnsbury District,2022-08,Unknown,*
AHSD,St. Johnsbury District,2022-08,Unreported,28
AHSD,Barre District,2022-07,Hispanic,*
AHSD,Barre District,2022-07,Native American,0
AHSD,Barre District,2022-07,Non Hispanic,416
AHSD,Barre District,2022-07,Unknown,0
AHSD,Barre District,2022-07,Unreported,*
AHSD,Bennington District,2022-07,Hispanic,21
AHSD,Bennington District,2022-07,Native American,0
AHSD,Bennington District,2022-07,Non Hispanic,603
AHSD,Bennington District,2022-07,Unknown,*
AHSD,Bennington District,2022-07,Unreported,*
AHSD,Brattleboro District,2022-07,Hispanic,21
AHSD,Brattleboro District,2022-07,Native American,0
AHSD,Brattleboro District,2022-07,Non Hispanic,286
AHSD,Brattleboro District,2022-07,Unknown,*
AHSD,Brattleboro District,2022-07,Unreported,*
AHSD,Burlington District,2022-07,Hispanic,39
AHSD,Burlington District,2022-07,Native American,0
AHSD,Burlington District,2022-07,Non Hispanic,1304
AHSD,Burlington District,2022-07,Unknown,*
AHSD,Burlington District,2022-07,Unreported,*
AHSD,Hartford District,2022-07,Hispanic,*
AHSD,Hartford District,2022-07,Native American,0
AHSD,Hartford District,2022-07,Non Hispanic,319
AHSD,Hartford District,2022-07,Unknown,0
AHSD,Hartford District,2022-07,Unreported,*
AHSD,Middlebury District,2022-07,Hispanic,14
AHSD,Middlebury District,2022-07,Native American,0
AHSD,Middlebury District,2022-07,Non Hispanic,401
AHSD,Middlebury District,2022-07,Unknown,0
AHSD,Middlebury District,2022-07,Unreported,17
AHSD,Morrisville District,2022-07,Hispanic,*
AHSD,Morrisville District,2022-07,Native American,0
AHSD,Morrisville District,2022-07,Non Hispanic,338
AHSD,Morrisville District,2022-07,Unknown,0
AHSD,Morrisville District,2022-07,Unreported,*
AHSD,Newport District,2022-07,Hispanic,*
AHSD,Newport District,2022-07,Native American,0
AHSD,Newport District,2022-07,Non Hispanic,373
AHSD,Newport District,2022-07,Unknown,*
AHSD,Newport District,2022-07,Unreported,11
AHSD,Rutland District,2022-07,Hispanic,23
AHSD,Rutland District,2022-07,Native American,0
AHSD,Rutland District,2022-07,Non Hispanic,841
AHSD,Rutland District,2022-07,Unknown,*
AHSD,Rutland District,2022-07,Unreported,*
AHSD,Springfield District,2022-07,Hispanic,*
AHSD,Springfield District,2022-07,Native American,0
AHSD,Springfield District,2022-07,Non Hispanic,415
AHSD,Springfield District,2022-07,Unknown,0
AHSD,Springfield District,2022-07,Unreported,*
AHSD,St. Albans District,2022-07,Hispanic,12
AHSD,St. Albans District,2022-07,Native American,0
AHSD,St. Albans District,2022-07,Non Hispanic,622
AHSD,St. Albans District,2022-07,Unknown,0
AHSD,St. Albans District,2022-07,Unreported,18
AHSD,St. Johnsbury District,2022-07,Hispanic,*
AHSD,St. Johnsbury District,2022-07,Native American,0
AHSD,St. Johnsbury District,2022-07,Non Hispanic,609
AHSD,St. Johnsbury District,2022-07,Unknown,*
AHSD,St. Johnsbury District,2022-07,Unreported,14
state,Vermont,2023-06,Hispanic,255
state,Vermont,2023-06,Native American,*
state,Vermont,2023-06,Non Hispanic,6555
state,Vermont,2023-06,Unknown,*
state,Vermont,2023-06,Unreported,868
state,Vermont,2023-05,Hispanic,226
state,Vermont,2023-05,Native American,*
state,Vermont,2023-05,Non Hispanic,6006
state,Vermont,2023-05,Unknown,*
state,Vermont,2023-05,Unreported,774
state,Vermont,2023-04,Hispanic,227
state,Vermont,2023-04,Native American,*
state,Vermont,2023-04,Non Hispanic,6128
state,Vermont,2023-04,Unknown,*
state,Vermont,2023-04,Unreported,744
state,Vermont,2023-03,Hispanic,225
state,Vermont,2023-03,Native American,*
state,Vermont,2023-03,Non Hispanic,6005
state,Vermont,2023-03,Unknown,*
state,Vermont,2023-03,Unreported,692
state,Vermont,2023-02,Hispanic,221
state,Vermont,2023-02,Native American,*
state,Vermont,2023-02,Non Hispanic,6034
state,Vermont,2023-02,Unknown,*
state,Vermont,2023-02,Unreported,636
state,Vermont,2023-01,Hispanic,217
state,Vermont,2023-01,Native American,*
state,Vermont,2023-01,Non Hispanic,5970
state,Vermont,2023-01,Unknown,*
state,Vermont,2023-01,Unreported,576
state,Vermont,2022-12,Hispanic,204
state,Vermont,2022-12,Native American,0
state,Vermont,2022-12,Non Hispanic,5977
state,Vermont,2022-12,Unknown,33
state,Vermont,2022-12,Unreported,514
state,Vermont,2022-11,Hispanic,203
state,Vermont,2022-11,Native American,0
state,Vermont,2022-11,Non Hispanic,6021
state,Vermont,2022-11,Unknown,33
state,Vermont,2022-11,Unreported,478
state,Vermont,2022-10,Hispanic,192
state,Vermont,2022-10,Native American,0
state,Vermont,2022-10,Non Hispanic,5987
state,Vermont,2022-10,Unknown,26
state,Vermont,2022-10,Unreported,450
state,Vermont,2022-09,Hispanic,194
state,Vermont,2022-09,Native American,0
state,Vermont,2022-09,Non Hispanic,6150
state,Vermont,2022-09,Unknown,22
state,Vermont,2022-09,Unreported,377
state,Vermont,2022-08,Hispanic,205
state,Vermont,2022-08,Native American,0
state,Vermont,2022-08,Non Hispanic,6847
state,Vermont,2022-08,Unknown,19
state,Vermont,2022-08,Unreported,297
state,Vermont,2022-07,Hispanic,193
state,Vermont,2022-07,Native American,0
state,Vermont,2022-07,Non Hispanic,6527
state,Vermont,2022-07,Unknown,11
state,Vermont,2022-07,Unreported,139
AHSD,Barre District,2024-06,Hispanic,*
AHSD,Barre District,2024-06,Native American,0
AHSD,Barre District,2024-06,Non Hispanic,540
AHSD,Barre District,2024-06,Unknown,*
AHSD,Barre District,2024-06,Unreported,54
AHSD,Bennington District,2024-06,Hispanic,*
AHSD,Bennington District,2024-06,Native American,0
AHSD,Bennington District,2024-06,Non Hispanic,624
AHSD,Bennington District,2024-06,Unknown,*
AHSD,Bennington District,2024-06,Unreported,117
AHSD,Brattleboro District,2024-06,Hispanic,*
AHSD,Brattleboro District,2024-06,Native American,0
AHSD,Brattleboro District,2024-06,Non Hispanic,398
AHSD,Brattleboro District,2024-06,Unknown,*
AHSD,Brattleboro District,2024-06,Unreported,77
AHSD,Burlington District,2024-06,Hispanic,49
AHSD,Burlington District,2024-06,Native American,0
AHSD,Burlington District,2024-06,Non Hispanic,1664
AHSD,Burlington District,2024-06,Unknown,16
AHSD,Burlington District,2024-06,Unreported,260
AHSD,Hartford District,2024-06,Hispanic,*
AHSD,Hartford District,2024-06,Native American,0
AHSD,Hartford District,2024-06,Non Hispanic,383
AHSD,Hartford District,2024-06,Unknown,*
AHSD,Hartford District,2024-06,Unreported,54
AHSD,Middlebury District,2024-06,Hispanic,*
AHSD,Middlebury District,2024-06,Native American,0
AHSD,Middlebury District,2024-06,Non Hispanic,335
AHSD,Middlebury District,2024-06,Unknown,*
AHSD,Middlebury District,2024-06,Unreported,279
AHSD,Morrisville District,2024-06,Hispanic,*
AHSD,Morrisville District,2024-06,Native American,0
AHSD,Morrisville District,2024-06,Non Hispanic,478
AHSD,Morrisville District,2024-06,Unknown,*
AHSD,Morrisville District,2024-06,Unreported,14
AHSD,Newport District,2024-06,Hispanic,*
AHSD,Newport District,2024-06,Native American,0
AHSD,Newport District,2024-06,Non Hispanic,407
AHSD,Newport District,2024-06,Unknown,*
AHSD,Newport District,2024-06,Unreported,55
AHSD,Rutland District,2024-06,Hispanic,45
AHSD,Rutland District,2024-06,Native American,0
AHSD,Rutland District,2024-06,Non Hispanic,968
AHSD,Rutland District,2024-06,Unknown,14
AHSD,Rutland District,2024-06,Unreported,88
AHSD,Springfield District,2024-06,Hispanic,43
AHSD,Springfield District,2024-06,Native American,0
AHSD,Springfield District,2024-06,Non Hispanic,536
AHSD,Springfield District,2024-06,Unknown,13
AHSD,Springfield District,2024-06,Unreported,54
AHSD,St. Albans District,2024-06,Hispanic,*
AHSD,St. Albans District,2024-06,Native American,0
AHSD,St. Albans District,2024-06,Non Hispanic,651
AHSD,St. Albans District,2024-06,Unknown,*
AHSD,St. Albans District,2024-06,Unreported,90
AHSD,St. Johnsbury District,2024-06,Hispanic,*
AHSD,St. Johnsbury District,2024-06,Native American,0
AHSD,St. Johnsbury District,2024-06,Non Hispanic,650
AHSD,St. Johnsbury District,2024-06,Unknown,*
AHSD,St. Johnsbury District,2024-06,Unreported,141
AHSD,Barre District,2024-05,Hispanic,*
AHSD,Barre District,2024-05,Native American,0
AHSD,Barre District,2024-05,Non Hispanic,447
AHSD,Barre District,2024-05,Unknown,*
AHSD,Barre District,2024-05,Unreported,49
AHSD,Bennington District,2024-05,Hispanic,*
AHSD,Bennington District,2024-05,Native American,0
AHSD,Bennington District,2024-05,Non Hispanic,534
AHSD,Bennington District,2024-05,Unknown,*
AHSD,Bennington District,2024-05,Unreported,125
AHSD,Brattleboro District,2024-05,Hispanic,*
AHSD,Brattleboro District,2024-05,Native American,0
AHSD,Brattleboro District,2024-05,Non Hispanic,351
AHSD,Brattleboro District,2024-05,Unknown,*
AHSD,Brattleboro District,2024-05,Unreported,74
AHSD,Burlington District,2024-05,Hispanic,41
AHSD,Burlington District,2024-05,Native American,0
AHSD,Burlington District,2024-05,Non Hispanic,1425
AHSD,Burlington District,2024-05,Unknown,12
AHSD,Burlington District,2024-05,Unreported,234
AHSD,Hartford District,2024-05,Hispanic,*
AHSD,Hartford District,2024-05,Native American,0
AHSD,Hartford District,2024-05,Non Hispanic,325
AHSD,Hartford District,2024-05,Unknown,*
AHSD,Hartford District,2024-05,Unreported,50
AHSD,Middlebury District,2024-05,Hispanic,*
AHSD,Middlebury District,2024-05,Native American,0
AHSD,Middlebury District,2024-05,Non Hispanic,270
AHSD,Middlebury District,2024-05,Unknown,*
AHSD,Middlebury District,2024-05,Unreported,232
AHSD,Morrisville District,2024-05,Hispanic,*
AHSD,Morrisville District,2024-05,Native American,0
AHSD,Morrisville District,2024-05,Non Hispanic,451
AHSD,Morrisville District,2024-05,Unknown,*
AHSD,Morrisville District,2024-05,Unreported,13
AHSD,Newport District,2024-05,Hispanic,*
AHSD,Newport District,2024-05,Native American,0
AHSD,Newport District,2024-05,Non Hispanic,390
AHSD,Newport District,2024-05,Unknown,*
AHSD,Newport District,2024-05,Unreported,55
AHSD,Rutland District,2024-05,Hispanic,*
AHSD,Rutland District,2024-05,Native American,0
AHSD,Rutland District,2024-05,Non Hispanic,819
AHSD,Rutland District,2024-05,Unknown,*
AHSD,Rutland District,2024-05,Unreported,79
AHSD,Springfield District,2024-05,Hispanic,30
AHSD,Springfield District,2024-05,Native American,0
AHSD,Springfield District,2024-05,Non Hispanic,458
AHSD,Springfield District,2024-05,Unknown,11
AHSD,Springfield District,2024-05,Unreported,48
AHSD,St. Albans District,2024-05,Hispanic,*
AHSD,St. Albans District,2024-05,Native American,0
AHSD,St. Albans District,2024-05,Non Hispanic,587
AHSD,St. Albans District,2024-05,Unknown,*
AHSD,St. Albans District,2024-05,Unreported,86
AHSD,St. Johnsbury District,2024-05,Hispanic,*
AHSD,St. Johnsbury District,2024-05,Native American,0
AHSD,St. Johnsbury District,2024-05,Non Hispanic,615
AHSD,St. Johnsbury District,2024-05,Unknown,*
AHSD,St. Johnsbury District,2024-05,Unreported,125
AHSD,Barre District,2024-04,Hispanic,*
AHSD,Barre District,2024-04,Native American,0
AHSD,Barre District,2024-04,Non Hispanic,434
AHSD,Barre District,2024-04,Unknown,*
AHSD,Barre District,2024-04,Unreported,51
AHSD,Bennington District,2024-04,Hispanic,*
AHSD,Bennington District,2024-04,Native American,0
AHSD,Bennington District,2024-04,Non Hispanic,530
AHSD,Bennington District,2024-04,Unknown,*
AHSD,Bennington District,2024-04,Unreported,129
AHSD,Brattleboro District,2024-04,Hispanic,*
AHSD,Brattleboro District,2024-04,Native American,0
AHSD,Brattleboro District,2024-04,Non Hispanic,352
AHSD,Brattleboro District,2024-04,Unknown,*
AHSD,Brattleboro District,2024-04,Unreported,74
AHSD,Burlington District,2024-04,Hispanic,41
AHSD,Burlington District,2024-04,Native American,0
AHSD,Burlington District,2024-04,Non Hispanic,1447
AHSD,Burlington District,2024-04,Unknown,10
AHSD,Burlington District,2024-04,Unreported,234
AHSD,Hartford District,2024-04,Hispanic,*
AHSD,Hartford District,2024-04,Native American,0
AHSD,Hartford District,2024-04,Non Hispanic,310
AHSD,Hartford District,2024-04,Unknown,*
AHSD,Hartford District,2024-04,Unreported,51
AHSD,Middlebury District,2024-04,Hispanic,*
AHSD,Middlebury District,2024-04,Native American,0
AHSD,Middlebury District,2024-04,Non Hispanic,281
AHSD,Middlebury District,2024-04,Unknown,*
AHSD,Middlebury District,2024-04,Unreported,216
AHSD,Morrisville District,2024-04,Hispanic,*
AHSD,Morrisville District,2024-04,Native American,0
AHSD,Morrisville District,2024-04,Non Hispanic,444
AHSD,Morrisville District,2024-04,Unknown,*
AHSD,Morrisville District,2024-04,Unreported,12
AHSD,Newport District,2024-04,Hispanic,*
AHSD,Newport District,2024-04,Native American,0
AHSD,Newport District,2024-04,Non Hispanic,378
AHSD,Newport District,2024-04,Unknown,*
AHSD,Newport District,2024-04,Unreported,50
AHSD,Rutland District,2024-04,Hispanic,*
AHSD,Rutland District,2024-04,Native American,0
AHSD,Rutland District,2024-04,Non Hispanic,794
AHSD,Rutland District,2024-04,Unknown,*
AHSD,Rutland District,2024-04,Unreported,85
AHSD,Springfield District,2024-04,Hispanic,30
AHSD,Springfield District,2024-04,Native American,0
AHSD,Springfield District,2024-04,Non Hispanic,460
AHSD,Springfield District,2024-04,Unknown,13
AHSD,Springfield District,2024-04,Unreported,47
AHSD,St. Albans District,2024-04,Hispanic,*
AHSD,St. Albans District,2024-04,Native American,0
AHSD,St. Albans District,2024-04,Non Hispanic,583
AHSD,St. Albans District,2024-04,Unknown,*
AHSD,St. Albans District,2024-04,Unreported,92
AHSD,St. Johnsbury District,2024-04,Hispanic,*
AHSD,St. Johnsbury District,2024-04,Native American,0
AHSD,St. Johnsbury District,2024-04,Non Hispanic,599
AHSD,St. Johnsbury District,2024-04,Unknown,*
AHSD,St. Johnsbury District,2024-04,Unreported,122
AHSD,Barre District,2024-03,Hispanic,*
AHSD,Barre District,2024-03,Native American,0
AHSD,Barre District,2024-03,Non Hispanic,412
AHSD,Barre District,2024-03,Unknown,*
AHSD,Barre District,2024-03,Unreported,52
AHSD,Bennington District,2024-03,Hispanic,*
AHSD,Bennington District,2024-03,Native American,0
AHSD,Bennington District,2024-03,Non Hispanic,504
AHSD,Bennington District,2024-03,Unknown,*
AHSD,Bennington District,2024-03,Unreported,132
AHSD,Brattleboro District,2024-03,Hispanic,30
AHSD,Brattleboro District,2024-03,Native American,*
AHSD,Brattleboro District,2024-03,Non Hispanic,331
AHSD,Brattleboro District,2024-03,Unknown,*
AHSD,Brattleboro District,2024-03,Unreported,73
AHSD,Burlington District,2024-03,Hispanic,36
AHSD,Burlington District,2024-03,Native American,0
AHSD,Burlington District,2024-03,Non Hispanic,1376
AHSD,Burlington District,2024-03,Unknown,10
AHSD,Burlington District,2024-03,Unreported,238
AHSD,Hartford District,2024-03,Hispanic,*
AHSD,Hartford District,2024-03,Native American,0
AHSD,Hartford District,2024-03,Non Hispanic,293
AHSD,Hartford District,2024-03,Unknown,*
AHSD,Hartford District,2024-03,Unreported,50
AHSD,Middlebury District,2024-03,Hispanic,*
AHSD,Middlebury District,2024-03,Native American,0
AHSD,Middlebury District,2024-03,Non Hispanic,283
AHSD,Middlebury District,2024-03,Unknown,*
AHSD,Middlebury District,2024-03,Unreported,194
AHSD,Morrisville District,2024-03,Hispanic,*
AHSD,Morrisville District,2024-03,Native American,0
AHSD,Morrisville District,2024-03,Non Hispanic,423
AHSD,Morrisville District,2024-03,Unknown,*
AHSD,Morrisville District,2024-03,Unreported,13
AHSD,Newport District,2024-03,Hispanic,*
AHSD,Newport District,2024-03,Native American,0
AHSD,Newport District,2024-03,Non Hispanic,375
AHSD,Newport District,2024-03,Unknown,*
AHSD,Newport District,2024-03,Unreported,43
AHSD,Rutland District,2024-03,Hispanic,*
AHSD,Rutland District,2024-03,Native American,0
AHSD,Rutland District,2024-03,Non Hispanic,767
AHSD,Rutland District,2024-03,Unknown,*
AHSD,Rutland District,2024-03,Unreported,80
AHSD,Springfield District,2024-03,Hispanic,30
AHSD,Springfield District,2024-03,Native American,0
AHSD,Springfield District,2024-03,Non Hispanic,444
AHSD,Springfield District,2024-03,Unknown,11
AHSD,Springfield District,2024-03,Unreported,47
AHSD,St. Albans District,2024-03,Hispanic,*
AHSD,St. Albans District,2024-03,Native American,0
AHSD,St. Albans District,2024-03,Non Hispanic,549
AHSD,St. Albans District,2024-03,Unknown,*
AHSD,St. Albans District,2024-03,Unreported,92
AHSD,St. Johnsbury District,2024-03,Hispanic,*
AHSD,St. Johnsbury District,2024-03,Native American,0
AHSD,St. Johnsbury District,2024-03,Non Hispanic,587
AHSD,St. Johnsbury District,2024-03,Unknown,*
AHSD,St. Johnsbury District,2024-03,Unreported,106
AHSD,Barre District,2024-02,Hispanic,*
AHSD,Barre District,2024-02,Native American,0
AHSD,Barre District,2024-02,Non Hispanic,399
AHSD,Barre District,2024-02,Unknown,*
AHSD,Barre District,2024-02,Unreported,48
AHSD,Bennington District,2024-02,Hispanic,*
AHSD,Bennington District,2024-02,Native American,0
AHSD,Bennington District,2024-02,Non Hispanic,484
AHSD,Bennington District,2024-02,Unknown,*
AHSD,Bennington District,2024-02,Unreported,133
AHSD,Brattleboro District,2024-02,Hispanic,29
AHSD,Brattleboro District,2024-02,Native American,*
AHSD,Brattleboro District,2024-02,Non Hispanic,321
AHSD,Brattleboro District,2024-02,Unknown,*
AHSD,Brattleboro District,2024-02,Unreported,73
AHSD,Burlington District,2024-02,Hispanic,35
AHSD,Burlington District,2024-02,Native American,0
AHSD,Burlington District,2024-02,Non Hispanic,1332
AHSD,Burlington District,2024-02,Unknown,10
AHSD,Burlington District,2024-02,Unreported,236
AHSD,Hartford District,2024-02,Hispanic,*
AHSD,Hartford District,2024-02,Native American,0
AHSD,Hartford District,2024-02,Non Hispanic,288
AHSD,Hartford District,2024-02,Unknown,*
AHSD,Hartford District,2024-02,Unreported,48
AHSD,Middlebury District,2024-02,Hispanic,*
AHSD,Middlebury District,2024-02,Native American,0
AHSD,Middlebury District,2024-02,Non Hispanic,286
AHSD,Middlebury District,2024-02,Unknown,*
AHSD,Middlebury District,2024-02,Unreported,180
AHSD,Morrisville District,2024-02,Hispanic,*
AHSD,Morrisville District,2024-02,Native American,0
AHSD,Morrisville District,2024-02,Non Hispanic,413
AHSD,Morrisville District,2024-02,Unknown,*
AHSD,Morrisville District,2024-02,Unreported,11
AHSD,Newport District,2024-02,Hispanic,*
AHSD,Newport District,2024-02,Native American,0
AHSD,Newport District,2024-02,Non Hispanic,380
AHSD,Newport District,2024-02,Unknown,*
AHSD,Newport District,2024-02,Unreported,41
AHSD,Rutland District,2024-02,Hispanic,*
AHSD,Rutland District,2024-02,Native American,0
AHSD,Rutland District,2024-02,Non Hispanic,760
AHSD,Rutland District,2024-02,Unknown,*
AHSD,Rutland District,2024-02,Unreported,80
AHSD,Springfield District,2024-02,Hispanic,*
AHSD,Springfield District,2024-02,Native American,0
AHSD,Springfield District,2024-02,Non Hispanic,434
AHSD,Springfield District,2024-02,Unknown,*
AHSD,Springfield District,2024-02,Unreported,45
AHSD,St. Albans District,2024-02,Hispanic,*
AHSD,St. Albans District,2024-02,Native American,0
AHSD,St. Albans District,2024-02,Non Hispanic,554
AHSD,St. Albans District,2024-02,Unknown,*
AHSD,St. Albans District,2024-02,Unreported,88
AHSD,St. Johnsbury District,2024-02,Hispanic,*
AHSD,St. Johnsbury District,2024-02,Native American,0
AHSD,St. Johnsbury District,2024-02,Non Hispanic,570
AHSD,St. Johnsbury District,2024-02,Unknown,*
AHSD,St. Johnsbury District,2024-02,Unreported,95
AHSD,Barre District,2024-01,Hispanic,*
AHSD,Barre District,2024-01,Native American,0
AHSD,Barre District,2024-01,Non Hispanic,401
AHSD,Barre District,2024-01,Unknown,*
AHSD,Barre District,2024-01,Unreported,47
AHSD,Bennington District,2024-01,Hispanic,*
AHSD,Bennington District,2024-01,Native American,0
AHSD,Bennington District,2024-01,Non Hispanic,477
AHSD,Bennington District,2024-01,Unknown,*
AHSD,Bennington District,2024-01,Unreported,135
AHSD,Brattleboro District,2024-01,Hispanic,30
AHSD,Brattleboro District,2024-01,Native American,*
AHSD,Brattleboro District,2024-01,Non Hispanic,306
AHSD,Brattleboro District,2024-01,Unknown,*
AHSD,Brattleboro District,2024-01,Unreported,73
AHSD,Burlington District,2024-01,Hispanic,34
AHSD,Burlington District,2024-01,Native American,0
AHSD,Burlington District,2024-01,Non Hispanic,1277
AHSD,Burlington District,2024-01,Unknown,10
AHSD,Burlington District,2024-01,Unreported,231
AHSD,Hartford District,2024-01,Hispanic,*
AHSD,Hartford District,2024-01,Native American,0
AHSD,Hartford District,2024-01,Non Hispanic,289
AHSD,Hartford District,2024-01,Unknown,*
AHSD,Hartford District,2024-01,Unreported,48
AHSD,Middlebury District,2024-01,Hispanic,*
AHSD,Middlebury District,2024-01,Native American,0
AHSD,Middlebury District,2024-01,Non Hispanic,288
AHSD,Middlebury District,2024-01,Unknown,*
AHSD,Middlebury District,2024-01,Unreported,173
AHSD,Morrisville District,2024-01,Hispanic,*
AHSD,Morrisville District,2024-01,Native American,0
AHSD,Morrisville District,2024-01,Non Hispanic,410
AHSD,Morrisville District,2024-01,Unknown,*
AHSD,Morrisville District,2024-01,Unreported,11
AHSD,Newport District,2024-01,Hispanic,*
AHSD,Newport District,2024-01,Native American,0
AHSD,Newport District,2024-01,Non Hispanic,366
AHSD,Newport District,2024-01,Unknown,*
AHSD,Newport District,2024-01,Unreported,38
AHSD,Rutland District,2024-01,Hispanic,*
AHSD,Rutland District,2024-01,Native American,0
AHSD,Rutland District,2024-01,Non Hispanic,751
AHSD,Rutland District,2024-01,Unknown,*
AHSD,Rutland District,2024-01,Unreported,78
AHSD,Springfield District,2024-01,Hispanic,*
AHSD,Springfield District,2024-01,Native American,0
AHSD,Springfield District,2024-01,Non Hispanic,436
AHSD,Springfield District,2024-01,Unknown,*
AHSD,Springfield District,2024-01,Unreported,44
AHSD,St. Albans District,2024-01,Hispanic,*
AHSD,St. Albans District,2024-01,Native American,0
AHSD,St. Albans District,2024-01,Non Hispanic,559
AHSD,St. Albans District,2024-01,Unknown,*
AHSD,St. Albans District,2024-01,Unreported,88
AHSD,St. Johnsbury District,2024-01,Hispanic,*
AHSD,St. Johnsbury District,2024-01,Native American,0
AHSD,St. Johnsbury District,2024-01,Non Hispanic,572
AHSD,St. Johnsbury District,2024-01,Unknown,*
AHSD,St. Johnsbury District,2024-01,Unreported,91
AHSD,Barre District,2023-12,Hispanic,*
AHSD,Barre District,2023-12,Native American,0
AHSD,Barre District,2023-12,Non Hispanic,394
AHSD,Barre District,2023-12,Unknown,*
AHSD,Barre District,2023-12,Unreported,47
AHSD,Bennington District,2023-12,Hispanic,*
AHSD,Bennington District,2023-12,Native American,0
AHSD,Bennington District,2023-12,Non Hispanic,478
AHSD,Bennington District,2023-12,Unknown,*
AHSD,Bennington District,2023-12,Unreported,140
AHSD,Brattleboro District,2023-12,Hispanic,32
AHSD,Brattleboro District,2023-12,Native American,*
AHSD,Brattleboro District,2023-12,Non Hispanic,298
AHSD,Brattleboro District,2023-12,Unknown,*
AHSD,Brattleboro District,2023-12,Unreported,74
AHSD,Burlington District,2023-12,Hispanic,34
AHSD,Burlington District,2023-12,Native American,*
AHSD,Burlington District,2023-12,Non Hispanic,1298
AHSD,Burlington District,2023-12,Unknown,*
AHSD,Burlington District,2023-12,Unreported,238
AHSD,Hartford District,2023-12,Hispanic,*
AHSD,Hartford District,2023-12,Native American,0
AHSD,Hartford District,2023-12,Non Hispanic,281
AHSD,Hartford District,2023-12,Unknown,*
