geo type,geography,year,category,value
AHSD,Springfield District,2023-01,Preschool,193
AHSD,Springfield District,2023-01,School,135
AHSD,Springfield District,2023-01,Toddler,49
AHSD,St. Albans District,2023-01,Infant,76
AHSD,St. Albans District,2023-01,Preschool,231
AHSD,St. Albans District,2023-01,School,218
AHSD,St. Albans District,2023-01,Toddler,89
AHSD,St. Johnsbury District,2023-01,Infant,103
AHSD,St. Johnsbury District,2023-01,Preschool,264
AHSD,St. Johnsbury District,2023-01,School,237
AHSD,St. Johnsbury District,2023-01,Toddler,81
AHSD,Barre District,2022-12,Infant,56
AHSD,Barre District,2022-12,Preschool,175
AHSD,Barre District,2022-12,School,116
AHSD,Barre District,2022-12,Toddler,45
AHSD,Bennington District,2022-12,Infant,90
AHSD,Bennington District,2022-12,Preschool,282
AHSD,Bennington District,2022-12,School,92
AHSD,Bennington District,2022-12,Toddler,103
AHSD,Brattleboro District,2022-12,Infant,64
AHSD,Brattleboro District,2022-12,Preschool,158
AHSD,Brattleboro District,2022-12,School,55
AHSD,Brattleboro District,2022-12,Toddler,56
AHSD,Burlington District,2022-12,Infant,209
AHSD,Burlington District,2022-12,Preschool,507
AHSD,Burlington District,2022-12,School,520
AHSD,Burlington District,2022-12,Toddler,161
AHSD,Hartford District,2022-12,Infant,46
AHSD,Hartford District,2022-12,Preschool,126
AHSD,Hartford District,2022-12,School,82
AHSD,Hartford District,2022-12,Toddler,31
AHSD,Middlebury District,2022-12,Infant,43
AHSD,Middlebury District,2022-12,Preschool,156
AHSD,Middlebury District,2022-12,School,144
AHSD,Middlebury District,2022-12,Toddler,47
AHSD,Morrisville District,2022-12,Infant,61
AHSD,Morrisville District,2022-12,Preschool,166
AHSD,Morrisville District,2022-12,School,117
AHSD,Morrisville District,2022-12,Toddler,41
AHSD,Newport District,2022-12,Infant,51
AHSD,Newport District,2022-12,Preschool,157
AHSD,Newport District,2022-12,School,137
AHSD,Newport District,2022-12,Toddler,55
AHSD,Rutland District,2022-12,Infant,132
AHSD,Rutland District,2022-12,Preschool,293
AHSD,Rutland District,2022-12,School,307
AHSD,Rutland District,2022-12,Toddler,119
AHSD,Springfield District,2022-12,Infant,66
